key_id,match_date,Timeliness_Result
1,1970-05-31,Fail
2,1970-05-31,Fail
3,1970-05-31,Fail
4,1970-05-31,Fail
5,1970-05-31,Fail
6,1970-06-03,Pass
7,1970-06-03,Pass
8,1970-06-06,Pass
9,1970-06-06,Pass
10,1970-06-07,Pass
11,1970-06-07,Pass
12,1970-06-07,Pass
13,1970-06-07,Pass
14,1970-06-07,Pass
15,1970-06-07,Pass
16,1970-06-07,Pass
17,1970-06-07,Pass
18,1970-06-10,Pass
19,1970-06-10,Pass
20,1970-06-10,Pass
21,1970-06-11,Pass
22,1970-06-11,Pass
23,1970-06-11,Pass
24,1970-06-11,Pass
25,1970-06-11,Pass
26,1970-06-11,Pass
27,1970-06-11,Pass
28,1970-06-11,Pass
29,1970-06-11,Pass
30,1970-06-14,Pass
31,1970-06-14,Pass
32,1970-06-14,Pass
33,1970-06-14,Pass
34,1970-06-14,Pass
35,1970-06-14,Pass
36,1970-06-14,Pass
37,1970-06-14,Pass
38,1970-06-14,Pass
39,1970-06-17,Pass
40,1970-06-17,Pass
41,1970-06-17,Pass
42,1970-06-17,Pass
43,1970-06-17,Pass
44,1970-06-17,Pass
45,1970-06-17,Pass
46,1970-06-17,Pass
47,1970-06-17,Pass
48,1970-06-17,Pass
49,1970-06-20,Pass
50,1970-06-20,Pass
51,1970-06-21,Pass
52,1970-06-21,Pass
53,1974-06-13,Pass
54,1974-06-13,Pass
55,1974-06-14,Pass
56,1974-06-14,Pass
57,1974-06-14,Pass
58,1974-06-14,Pass
59,1974-06-14,Pass
60,1974-06-14,Pass
61,1974-06-14,Pass
62,1974-06-14,Pass
63,1974-06-14,Pass
64,1974-06-15,Pass
65,1974-06-15,Pass
66,1974-06-15,Pass
67,1974-06-15,Pass
68,1974-06-15,Pass
69,1974-06-15,Pass
70,1974-06-15,Pass
71,1974-06-18,Pass
72,1974-06-18,Pass
73,1974-06-18,Pass
74,1974-06-18,Pass
75,1974-06-18,Pass
76,1974-06-18,Pass
77,1974-06-18,Pass
78,1974-06-18,Pass
79,1974-06-19,Pass
80,1974-06-19,Pass
81,1974-06-19,Pass
82,1974-06-19,Pass
83,1974-06-19,Pass
84,1974-06-19,Pass
85,1974-06-19,Pass
86,1974-06-19,Pass
87,1974-06-19,Pass
88,1974-06-19,Pass
89,1974-06-22,Pass
90,1974-06-22,Pass
91,1974-06-22,Pass
92,1974-06-22,Pass
93,1974-06-22,Pass
94,1974-06-22,Pass
95,1974-06-22,Pass
96,1974-06-22,Pass
97,1974-06-22,Pass
98,1974-06-22,Pass
99,1974-06-22,Pass
100,1974-06-22,Pass
101,1974-06-23,Pass
102,1974-06-23,Pass
103,1974-06-23,Pass
104,1974-06-23,Pass
105,1974-06-23,Pass
106,1974-06-23,Pass
107,1974-06-23,Pass
108,1974-06-23,Pass
109,1974-06-23,Pass
110,1974-06-23,Pass
111,1974-06-23,Pass
112,1974-06-23,Pass
113,1974-06-26,Pass
114,1974-06-26,Pass
115,1974-06-26,Pass
116,1974-06-26,Pass
117,1974-06-26,Pass
118,1974-06-26,Pass
119,1974-06-26,Pass
120,1974-06-26,Pass
121,1974-06-26,Pass
122,1974-06-26,Pass
123,1974-06-26,Pass
124,1974-06-26,Pass
125,1974-06-26,Pass
126,1974-06-26,Pass
127,1974-06-30,Pass
128,1974-06-30,Pass
129,1974-07-03,Pass
130,1974-07-03,Pass
131,1974-07-03,Pass
132,1974-07-03,Pass
133,1974-07-03,Pass
134,1974-07-03,Pass
135,1974-07-03,Pass
136,1974-07-03,Pass
137,1974-07-03,Pass
138,1974-07-03,Pass
139,1974-07-06,Pass
140,1974-07-06,Pass
141,1974-07-07,Pass
142,1974-07-07,Pass
143,1974-07-07,Pass
144,1974-07-07,Pass
145,1978-06-02,Pass
146,1978-06-02,Pass
147,1978-06-02,Pass
148,1978-06-02,Pass
149,1978-06-02,Pass
150,1978-06-02,Pass
151,1978-06-02,Pass
152,1978-06-02,Pass
153,1978-06-03,Pass
154,1978-06-03,Pass
155,1978-06-03,Pass
156,1978-06-06,Pass
157,1978-06-06,Pass
158,1978-06-06,Pass
159,1978-06-06,Pass
160,1978-06-06,Pass
161,1978-06-07,Pass
162,1978-06-07,Pass
163,1978-06-10,Pass
164,1978-06-10,Pass
165,1978-06-10,Pass
166,1978-06-11,Pass
167,1978-06-11,Pass
168,1978-06-14,Pass
169,1978-06-14,Pass
170,1978-06-18,Pass
171,1978-06-18,Pass
172,1978-06-18,Pass
173,1978-06-18,Pass
174,1978-06-18,Pass
175,1978-06-18,Pass
176,1978-06-18,Pass
177,1978-06-18,Pass
178,1978-06-21,Pass
179,1978-06-21,Pass
180,1978-06-21,Pass
181,1978-06-21,Pass
182,1978-06-21,Pass
183,1978-06-21,Pass
184,1978-06-21,Pass
185,1978-06-21,Pass
186,1978-06-24,Pass
187,1978-06-24,Pass
188,1978-06-24,Pass
189,1978-06-25,Pass
190,1978-06-25,Pass
191,1978-06-25,Pass
192,1978-06-25,Pass
193,1978-06-25,Pass
194,1982-06-13,Pass
195,1982-06-13,Pass
196,1982-06-14,Pass
197,1982-06-14,Pass
198,1982-06-14,Pass
199,1982-06-15,Pass
200,1982-06-15,Pass
201,1982-06-15,Pass
202,1982-06-16,Pass
203,1982-06-16,Pass
204,1982-06-16,Pass
205,1982-06-17,Pass
206,1982-06-17,Pass
207,1982-06-17,Pass
208,1982-06-17,Pass
209,1982-06-18,Pass
210,1982-06-18,Pass
211,1982-06-19,Pass
212,1982-06-19,Pass
213,1982-06-19,Pass
214,1982-06-19,Pass
215,1982-06-19,Pass
216,1982-06-20,Pass
217,1982-06-20,Pass
218,1982-06-20,Pass
219,1982-06-20,Pass
220,1982-06-20,Pass
221,1982-06-20,Pass
222,1982-06-20,Pass
223,1982-06-21,Pass
224,1982-06-21,Pass
225,1982-06-21,Pass
226,1982-06-21,Pass
227,1982-06-22,Pass
228,1982-06-22,Pass
229,1982-06-22,Pass
230,1982-06-22,Pass
231,1982-06-23,Pass
232,1982-06-23,Pass
233,1982-06-23,Pass
234,1982-06-23,Pass
235,1982-06-23,Pass
236,1982-06-23,Pass
237,1982-06-23,Pass
238,1982-06-24,Pass
239,1982-06-24,Pass
240,1982-06-24,Pass
241,1982-06-24,Pass
242,1982-06-24,Pass
243,1982-06-24,Pass
244,1982-06-24,Pass
245,1982-06-25,Pass
246,1982-06-25,Pass
247,1982-06-25,Pass
248,1982-06-25,Pass
249,1982-06-25,Pass
250,1982-06-25,Pass
251,1982-06-25,Pass
252,1982-06-25,Pass
253,1982-06-28,Pass
254,1982-06-28,Pass
255,1982-06-29,Pass
256,1982-06-29,Pass
257,1982-06-29,Pass
258,1982-06-29,Pass
259,1982-06-29,Pass
260,1982-06-29,Pass
261,1982-06-29,Pass
262,1982-07-01,Pass
263,1982-07-01,Pass
264,1982-07-02,Pass
265,1982-07-02,Pass
266,1982-07-02,Pass
267,1982-07-02,Pass
268,1982-07-02,Pass
269,1982-07-02,Pass
270,1982-07-02,Pass
271,1982-07-02,Pass
272,1982-07-02,Pass
273,1982-07-04,Pass
274,1982-07-04,Pass
275,1982-07-04,Pass
276,1982-07-04,Pass
277,1982-07-04,Pass
278,1982-07-04,Pass
279,1982-07-04,Pass
280,1982-07-05,Pass
281,1982-07-05,Pass
282,1982-07-05,Pass
283,1982-07-08,Pass
284,1982-07-08,Pass
285,1982-07-08,Pass
286,1982-07-08,Pass
287,1982-07-08,Pass
288,1982-07-08,Pass
289,1982-07-08,Pass
290,1982-07-10,Pass
291,1982-07-10,Pass
292,1982-07-10,Pass
293,1982-07-11,Pass
294,1982-07-11,Pass
295,1982-07-11,Pass
296,1982-07-11,Pass
297,1982-07-11,Pass
298,1986-05-31,Fail
299,1986-05-31,Fail
300,1986-05-31,Fail
301,1986-06-01,Pass
302,1986-06-01,Pass
303,1986-06-02,Pass
304,1986-06-02,Pass
305,1986-06-02,Pass
306,1986-06-03,Pass
307,1986-06-03,Pass
308,1986-06-03,Pass
309,1986-06-03,Pass
310,1986-06-03,Pass
311,1986-06-03,Pass
312,1986-06-03,Pass
313,1986-06-03,Pass
314,1986-06-03,Pass
315,1986-06-03,Pass
316,1986-06-04,Pass
317,1986-06-04,Pass
318,1986-06-04,Pass
319,1986-06-04,Pass
320,1986-06-04,Pass
321,1986-06-05,Pass
322,1986-06-05,Pass
323,1986-06-05,Pass
324,1986-06-05,Pass
325,1986-06-05,Pass
326,1986-06-05,Pass
327,1986-06-05,Pass
328,1986-06-05,Pass
329,1986-06-05,Pass
330,1986-06-05,Pass
331,1986-06-06,Pass
332,1986-06-06,Pass
333,1986-06-06,Pass
334,1986-06-06,Pass
335,1986-06-06,Pass
336,1986-06-06,Pass
337,1986-06-06,Pass
338,1986-06-06,Pass
339,1986-06-07,Pass
340,1986-06-07,Pass
341,1986-06-07,Pass
342,1986-06-07,Pass
343,1986-06-07,Pass
344,1986-06-07,Pass
345,1986-06-07,Pass
346,1986-06-07,Pass
347,1986-06-07,Pass
348,1986-06-08,Pass
349,1986-06-08,Pass
350,1986-06-08,Pass
351,1986-06-08,Pass
352,1986-06-08,Pass
353,1986-06-08,Pass
354,1986-06-08,Pass
355,1986-06-08,Pass
356,1986-06-08,Pass
357,1986-06-08,Pass
358,1986-06-08,Pass
359,1986-06-08,Pass
360,1986-06-08,Pass
361,1986-06-08,Pass
362,1986-06-09,Pass
363,1986-06-09,Pass
364,1986-06-10,Pass
365,1986-06-10,Pass
366,1986-06-10,Pass
367,1986-06-10,Pass
368,1986-06-10,Pass
369,1986-06-10,Pass
370,1986-06-10,Pass
371,1986-06-11,Pass
372,1986-06-11,Pass
373,1986-06-11,Pass
374,1986-06-11,Pass
375,1986-06-11,Pass
376,1986-06-11,Pass
377,1986-06-12,Pass
378,1986-06-12,Pass
379,1986-06-12,Pass
380,1986-06-13,Pass
381,1986-06-13,Pass
382,1986-06-13,Pass
383,1986-06-13,Pass
384,1986-06-13,Pass
385,1986-06-13,Pass
386,1986-06-13,Pass
387,1986-06-13,Pass
388,1986-06-13,Pass
389,1986-06-13,Pass
390,1986-06-15,Pass
391,1986-06-15,Pass
392,1986-06-16,Pass
393,1986-06-16,Pass
394,1986-06-16,Pass
395,1986-06-16,Pass
396,1986-06-16,Pass
397,1986-06-16,Pass
398,1986-06-16,Pass
399,1986-06-16,Pass
400,1986-06-16,Pass
401,1986-06-16,Pass
402,1986-06-16,Pass
403,1986-06-16,Pass
404,1986-06-17,Pass
405,1986-06-17,Pass
406,1986-06-17,Pass
407,1986-06-17,Pass
408,1986-06-17,Pass
409,1986-06-18,Pass
410,1986-06-18,Pass
411,1986-06-18,Pass
412,1986-06-18,Pass
413,1986-06-18,Pass
414,1986-06-18,Pass
415,1986-06-18,Pass
416,1986-06-21,Pass
417,1986-06-21,Pass
418,1986-06-21,Pass
419,1986-06-21,Pass
420,1986-06-21,Pass
421,1986-06-21,Pass
422,1986-06-21,Pass
423,1986-06-21,Pass
424,1986-06-21,Pass
425,1986-06-21,Pass
426,1986-06-22,Pass
427,1986-06-22,Pass
428,1986-06-22,Pass
429,1986-06-22,Pass
430,1986-06-22,Pass
431,1986-06-22,Pass
432,1986-06-25,Pass
433,1986-06-25,Pass
434,1986-06-25,Pass
435,1986-06-25,Pass
436,1986-06-28,Pass
437,1986-06-29,Pass
438,1986-06-29,Pass
439,1986-06-29,Pass
440,1986-06-29,Pass
441,1986-06-29,Pass
442,1986-06-29,Pass
443,1990-06-08,Pass
444,1990-06-08,Pass
445,1990-06-08,Pass
446,1990-06-08,Pass
447,1990-06-08,Pass
448,1990-06-08,Pass
449,1990-06-09,Pass
450,1990-06-09,Pass
451,1990-06-09,Pass
452,1990-06-09,Pass
453,1990-06-09,Pass
454,1990-06-09,Pass
455,1990-06-10,Pass
456,1990-06-10,Pass
457,1990-06-10,Pass
458,1990-06-10,Pass
459,1990-06-10,Pass
460,1990-06-10,Pass
461,1990-06-10,Pass
462,1990-06-10,Pass
463,1990-06-10,Pass
464,1990-06-10,Pass
465,1990-06-11,Pass
466,1990-06-12,Pass
467,1990-06-12,Pass
468,1990-06-12,Pass
469,1990-06-13,Pass
470,1990-06-13,Pass
471,1990-06-13,Pass
472,1990-06-13,Pass
473,1990-06-13,Pass
474,1990-06-13,Pass
475,1990-06-13,Pass
476,1990-06-13,Pass
477,1990-06-13,Pass
478,1990-06-13,Pass
479,1990-06-14,Pass
480,1990-06-14,Pass
481,1990-06-14,Pass
482,1990-06-14,Pass
483,1990-06-14,Pass
484,1990-06-14,Pass
485,1990-06-15,Pass
486,1990-06-15,Pass
487,1990-06-15,Pass
488,1990-06-15,Pass
489,1990-06-15,Pass
490,1990-06-15,Pass
491,1990-06-15,Pass
492,1990-06-15,Pass
493,1990-06-16,Pass
494,1990-06-16,Pass
495,1990-06-16,Pass
496,1990-06-16,Pass
497,1990-06-16,Pass
498,1990-06-16,Pass
499,1990-06-17,Pass
500,1990-06-17,Pass
501,1990-06-17,Pass
502,1990-06-17,Pass
503,1990-06-17,Pass
504,1990-06-17,Pass
505,1990-06-17,Pass
506,1990-06-17,Pass
507,1990-06-18,Pass
508,1990-06-18,Pass
509,1990-06-18,Pass
510,1990-06-18,Pass
511,1990-06-18,Pass
512,1990-06-18,Pass
513,1990-06-18,Pass
514,1990-06-18,Pass
515,1990-06-19,Pass
516,1990-06-19,Pass
517,1990-06-19,Pass
518,1990-06-19,Pass
519,1990-06-19,Pass
520,1990-06-19,Pass
521,1990-06-19,Pass
522,1990-06-19,Pass
523,1990-06-19,Pass
524,1990-06-19,Pass
525,1990-06-19,Pass
526,1990-06-19,Pass
527,1990-06-19,Pass
528,1990-06-19,Pass
529,1990-06-19,Pass
530,1990-06-19,Pass
531,1990-06-19,Pass
532,1990-06-19,Pass
533,1990-06-19,Pass
534,1990-06-19,Pass
535,1990-06-19,Pass
536,1990-06-19,Pass
537,1990-06-19,Pass
538,1990-06-20,Pass
539,1990-06-20,Pass
540,1990-06-20,Pass
541,1990-06-20,Pass
542,1990-06-20,Pass
543,1990-06-20,Pass
544,1990-06-21,Pass
545,1990-06-21,Pass
546,1990-06-21,Pass
547,1990-06-21,Pass
548,1990-06-21,Pass
549,1990-06-21,Pass
550,1990-06-21,Pass
551,1990-06-21,Pass
552,1990-06-21,Pass
553,1990-06-21,Pass
554,1990-06-23,Pass
555,1990-06-23,Pass
556,1990-06-23,Pass
557,1990-06-23,Pass
558,1990-06-23,Pass
559,1990-06-23,Pass
560,1990-06-23,Pass
561,1990-06-23,Pass
562,1990-06-23,Pass
563,1990-06-23,Pass
564,1990-06-23,Pass
565,1990-06-24,Pass
566,1990-06-24,Pass
567,1990-06-24,Pass
568,1990-06-24,Pass
569,1990-06-24,Pass
570,1990-06-24,Pass
571,1990-06-24,Pass
572,1990-06-24,Pass
573,1990-06-24,Pass
574,1990-06-24,Pass
575,1990-06-24,Pass
576,1990-06-24,Pass
577,1990-06-24,Pass
578,1990-06-25,Pass
579,1990-06-25,Pass
580,1990-06-25,Pass
581,1990-06-25,Pass
582,1990-06-25,Pass
583,1990-06-25,Pass
584,1990-06-25,Pass
585,1990-06-25,Pass
586,1990-06-25,Pass
587,1990-06-26,Pass
588,1990-06-26,Pass
589,1990-06-26,Pass
590,1990-06-26,Pass
591,1990-06-26,Pass
592,1990-06-26,Pass
593,1990-06-30,Pass
594,1990-06-30,Pass
595,1990-06-30,Pass
596,1990-06-30,Pass
597,1990-06-30,Pass
598,1990-06-30,Pass
599,1990-06-30,Pass
600,1990-06-30,Pass
629,1994-06-17,Pass
601,1990-07-01,Pass
602,1990-07-01,Pass
603,1990-07-01,Pass
604,1990-07-01,Pass
605,1990-07-01,Pass
606,1990-07-01,Pass
607,1990-07-01,Pass
608,1990-07-01,Pass
609,1990-07-01,Pass
610,1990-07-01,Pass
611,1990-07-03,Pass
612,1990-07-03,Pass
613,1990-07-03,Pass
614,1990-07-03,Pass
615,1990-07-03,Pass
616,1990-07-03,Pass
617,1990-07-03,Pass
618,1990-07-04,Pass
619,1990-07-04,Pass
620,1990-07-04,Pass
621,1990-07-08,Pass
622,1990-07-08,Pass
623,1990-07-08,Pass
624,1990-07-08,Pass
625,1990-07-08,Pass
626,1990-07-08,Pass
627,1994-06-17,Pass
628,1994-06-17,Pass
630,1994-06-17,Pass
631,1994-06-17,Pass
632,1994-06-17,Pass
633,1994-06-17,Pass
634,1994-06-17,Pass
635,1994-06-17,Pass
636,1994-06-17,Pass
637,1994-06-17,Pass
638,1994-06-17,Pass
639,1994-06-18,Pass
640,1994-06-18,Pass
641,1994-06-18,Pass
642,1994-06-18,Pass
643,1994-06-18,Pass
644,1994-06-18,Pass
645,1994-06-18,Pass
646,1994-06-18,Pass
647,1994-06-18,Pass
648,1994-06-18,Pass
649,1994-06-19,Pass
650,1994-06-19,Pass
651,1994-06-19,Pass
652,1994-06-19,Pass
653,1994-06-19,Pass
654,1994-06-19,Pass
655,1994-06-19,Pass
656,1994-06-19,Pass
657,1994-06-19,Pass
658,1994-06-19,Pass
659,1994-06-20,Pass
660,1994-06-20,Pass
661,1994-06-20,Pass
662,1994-06-20,Pass
663,1994-06-20,Pass
664,1994-06-20,Pass
665,1994-06-20,Pass
666,1994-06-20,Pass
667,1994-06-21,Pass
668,1994-06-21,Pass
669,1994-06-21,Pass
670,1994-06-21,Pass
671,1994-06-21,Pass
672,1994-06-21,Pass
673,1994-06-21,Pass
674,1994-06-21,Pass
675,1994-06-21,Pass
676,1994-06-22,Pass
677,1994-06-22,Pass
678,1994-06-22,Pass
679,1994-06-22,Pass
680,1994-06-22,Pass
681,1994-06-22,Pass
682,1994-06-23,Pass
683,1994-06-23,Pass
684,1994-06-23,Pass
685,1994-06-23,Pass
686,1994-06-23,Pass
687,1994-06-23,Pass
688,1994-06-23,Pass
689,1994-06-23,Pass
690,1994-06-23,Pass
691,1994-06-23,Pass
692,1994-06-23,Pass
693,1994-06-24,Pass
694,1994-06-24,Pass
695,1994-06-24,Pass
696,1994-06-24,Pass
697,1994-06-24,Pass
698,1994-06-24,Pass
699,1994-06-24,Pass
700,1994-06-24,Pass
701,1994-06-24,Pass
702,1994-06-24,Pass
703,1994-06-24,Pass
704,1994-06-24,Pass
705,1994-06-24,Pass
706,1994-06-24,Pass
707,1994-06-25,Pass
708,1994-06-25,Pass
709,1994-06-25,Pass
710,1994-06-25,Pass
711,1994-06-25,Pass
712,1994-06-25,Pass
713,1994-06-25,Pass
714,1994-06-25,Pass
715,1994-06-25,Pass
716,1994-06-25,Pass
717,1994-06-25,Pass
718,1994-06-25,Pass
719,1994-06-25,Pass
720,1994-06-25,Pass
721,1994-06-25,Pass
722,1994-06-26,Pass
723,1994-06-26,Pass
724,1994-06-26,Pass
725,1994-06-26,Pass
726,1994-06-26,Pass
727,1994-06-26,Pass
728,1994-06-26,Pass
729,1994-06-26,Pass
730,1994-06-26,Pass
731,1994-06-26,Pass
732,1994-06-26,Pass
733,1994-06-26,Pass
734,1994-06-26,Pass
735,1994-06-26,Pass
736,1994-06-26,Pass
737,1994-06-26,Pass
738,1994-06-26,Pass
739,1994-06-27,Pass
740,1994-06-27,Pass
741,1994-06-27,Pass
742,1994-06-27,Pass
743,1994-06-27,Pass
744,1994-06-27,Pass
745,1994-06-28,Pass
746,1994-06-28,Pass
747,1994-06-28,Pass
748,1994-06-28,Pass
749,1994-06-28,Pass
750,1994-06-28,Pass
751,1994-06-28,Pass
752,1994-06-28,Pass
753,1994-06-28,Pass
754,1994-06-28,Pass
755,1994-06-28,Pass
756,1994-06-28,Pass
757,1994-06-28,Pass
758,1994-06-28,Pass
759,1994-06-28,Pass
760,1994-06-28,Pass
761,1994-06-29,Pass
762,1994-06-29,Pass
763,1994-06-29,Pass
764,1994-06-29,Pass
765,1994-06-29,Pass
766,1994-06-29,Pass
767,1994-06-29,Pass
768,1994-06-29,Pass
769,1994-06-29,Pass
770,1994-06-29,Pass
771,1994-06-29,Pass
772,1994-06-30,Pass
773,1994-06-30,Pass
774,1994-06-30,Pass
775,1994-06-30,Pass
776,1994-06-30,Pass
777,1994-06-30,Pass
778,1994-06-30,Pass
779,1994-06-30,Pass
780,1994-06-30,Pass
781,1994-06-30,Pass
782,1994-06-30,Pass
783,1994-06-30,Pass
784,1994-06-30,Pass
785,1994-07-02,Pass
786,1994-07-02,Pass
787,1994-07-02,Pass
788,1994-07-02,Pass
789,1994-07-02,Pass
790,1994-07-02,Pass
791,1994-07-02,Pass
792,1994-07-02,Pass
793,1994-07-02,Pass
794,1994-07-02,Pass
795,1994-07-02,Pass
796,1994-07-03,Pass
797,1994-07-03,Pass
798,1994-07-03,Pass
799,1994-07-03,Pass
800,1994-07-03,Pass
801,1994-07-03,Pass
802,1994-07-03,Pass
803,1994-07-03,Pass
804,1994-07-03,Pass
805,1994-07-03,Pass
806,1994-07-03,Pass
807,1994-07-04,Pass
808,1994-07-04,Pass
809,1994-07-04,Pass
810,1994-07-04,Pass
811,1994-07-04,Pass
812,1994-07-04,Pass
813,1994-07-04,Pass
814,1994-07-04,Pass
815,1994-07-04,Pass
816,1994-07-05,Pass
817,1994-07-05,Pass
818,1994-07-05,Pass
819,1994-07-05,Pass
820,1994-07-05,Pass
821,1994-07-05,Pass
822,1994-07-05,Pass
823,1994-07-05,Pass
824,1994-07-05,Pass
825,1994-07-05,Pass
826,1994-07-05,Pass
827,1994-07-05,Pass
828,1994-07-05,Pass
829,1994-07-05,Pass
830,1994-07-05,Pass
831,1994-07-05,Pass
832,1994-07-05,Pass
833,1994-07-05,Pass
834,1994-07-05,Pass
835,1994-07-05,Pass
836,1994-07-09,Pass
837,1994-07-09,Pass
838,1994-07-09,Pass
839,1994-07-09,Pass
840,1994-07-09,Pass
841,1994-07-10,Pass
842,1994-07-10,Pass
843,1994-07-10,Pass
844,1994-07-10,Pass
845,1994-07-10,Pass
846,1994-07-10,Pass
847,1994-07-10,Pass
